crab_year,fishery,size,shell,total,target_stock
2012,QO12,113,new,1920,BSSC
2012,QO12,113,old,205,BSSC
2012,QO12,114,new,1685,BSSC
2012,QO12,114,old,186,BSSC
2012,QO12,115,new,1728,BSSC
2012,QO12,115,old,224,BSSC
2012,QO12,116,new,1658,BSSC
2012,QO12,116,old,221,BSSC
2012,QO12,117,new,1735,BSSC
2012,QO12,117,old,208,BSSC
2012,QO12,118,new,1808,BSSC
2012,QO12,118,old,219,BSSC
2012,QO12,119,new,1441,BSSC
2012,QO12,119,old,170,BSSC
2012,QO12,120,new,1422,BSSC
2012,QO12,120,old,191,BSSC
2012,QO12,121,new,1226,BSSC
2012,QO12,121,old,164,BSSC
2012,QO12,122,new,1223,BSSC
2012,QO12,122,old,159,BSSC
2012,QO12,123,new,1114,BSSC
2012,QO12,123,old,151,BSSC
2012,QO12,124,new,913,BSSC
2012,QO12,124,old,112,BSSC
2012,QO12,125,new,742,BSSC
2012,QO12,125,old,75,BSSC
2012,QO12,126,new,614,BSSC
2012,QO12,126,old,54,BSSC
2012,QO12,127,new,466,BSSC
2012,QO12,127,old,63,BSSC
2012,QO12,128,new,443,BSSC
2012,QO12,128,old,54,BSSC
2012,QO12,129,new,269,BSSC
2012,QO12,129,old,29,BSSC
2012,QO12,130,new,257,BSSC
2012,QO12,130,old,31,BSSC
2012,QO12,131,new,164,BSSC
2012,QO12,131,old,20,BSSC
2012,QO12,132,new,143,BSSC
2012,QO12,132,old,19,BSSC
2012,QO12,133,new,81,BSSC
2012,QO12,133,old,4,BSSC
2012,QO12,134,new,52,BSSC
2012,QO12,134,old,5,BSSC
2012,QO12,135,new,55,BSSC
2012,QO12,135,old,6,BSSC
2012,QO12,136,new,32,BSSC
2012,QO12,136,old,1,BSSC
2012,QO12,137,new,21,BSSC
2012,QO12,137,old,4,BSSC
2012,QO12,138,new,17,BSSC
2012,QO12,138,old,2,BSSC
2012,QO12,139,new,5,BSSC
2012,QO12,140,new,3,BSSC
2012,QO12,140,old,1,BSSC
2012,QO12,141,new,1,BSSC
2012,QO12,142,new,2,BSSC
2012,QO12,142,old,1,BSSC
2012,QO12,143,new,1,BSSC
2012,QO12,143,old,1,BSSC
2013,QO13,73,new,2,BSSC
2013,QO13,75,new,1,BSSC
2013,QO13,76,new,1,BSSC
2013,QO13,77,new,1,BSSC
2013,QO13,78,new,1,BSSC
2013,QO13,79,new,1,BSSC
2013,QO13,81,new,2,BSSC
2013,QO13,83,new,1,BSSC
2013,QO13,84,new,2,BSSC
2013,QO13,85,new,5,BSSC
2013,QO13,86,new,7,BSSC
2013,QO13,87,new,6,BSSC
2013,QO13,88,new,7,BSSC
2013,QO13,89,new,12,BSSC
2013,QO13,89,old,1,BSSC
2013,QO13,90,new,15,BSSC
2013,QO13,90,old,2,BSSC
2013,QO13,91,new,22,BSSC
2013,QO13,92,new,40,BSSC
2013,QO13,93,new,65,BSSC
2013,QO13,93,old,1,BSSC
2013,QO13,94,new,131,BSSC
2013,QO13,94,old,2,BSSC
2013,QO13,95,new,171,BSSC
2013,QO13,95,old,4,BSSC
2013,QO13,96,new,322,BSSC
2013,QO13,96,old,5,BSSC
2013,QO13,97,new,443,BSSC
2013,QO13,97,old,2,BSSC
2013,QO13,98,new,657,BSSC
2013,QO13,98,old,10,BSSC
2013,QO13,99,new,830,BSSC
2013,QO13,99,old,14,BSSC
2013,QO13,100,new,1201,BSSC
2013,QO13,100,old,23,BSSC
2013,QO13,101,new,1300,BSSC
2013,QO13,101,old,40,BSSC
2013,QO13,102,new,1852,BSSC
2013,QO13,102,old,44,BSSC
2013,QO13,103,new,1893,BSSC
2013,QO13,103,old,72,BSSC
2013,QO13,104,new,2035,BSSC
2013,QO13,104,old,58,BSSC
2013,QO13,105,new,1975,BSSC
2013,QO13,105,old,99,BSSC
2013,QO13,106,new,2039,BSSC
2013,QO13,106,old,98,BSSC
2013,QO13,107,new,2082,BSSC
2013,QO13,107,old,115,BSSC
2013,QO13,108,new,1858,BSSC
2013,QO13,108,old,118,BSSC
2013,QO13,109,new,1629,BSSC
2013,QO13,109,old,92,BSSC
2013,QO13,110,new,1707,BSSC
2013,QO13,110,old,115,BSSC
2013,QO13,111,new,1416,BSSC
2013,QO13,111,old,125,BSSC
2013,QO13,112,new,1491,BSSC
2013,QO13,112,old,118,BSSC
2013,QO13,113,new,1385,BSSC
2013,QO13,113,old,124,BSSC
2013,QO13,114,new,1111,BSSC
2013,QO13,114,old,147,BSSC
2013,QO13,115,new,1046,BSSC
2013,QO13,115,old,123,BSSC
2013,QO13,116,new,896,BSSC
2013,QO13,116,old,108,BSSC
2013,QO13,117,new,945,BSSC
2013,QO13,117,old,130,BSSC
2013,QO13,118,new,893,BSSC
2013,QO13,118,old,138,BSSC
2013,QO13,119,new,650,BSSC
2013,QO13,119,old,103,BSSC
2013,QO13,120,new,667,BSSC
2013,QO13,120,old,97,BSSC
2013,QO13,121,new,569,BSSC
2013,QO13,121,old,78,BSSC
2013,QO13,122,new,587,BSSC
2013,QO13,122,old,68,BSSC
2013,QO13,123,new,473,BSSC
2013,QO13,123,old,63,BSSC
2013,QO13,124,new,450,BSSC
2013,QO13,124,old,57,BSSC
2013,QO13,125,new,339,BSSC
2013,QO13,125,old,55,BSSC
2013,QO13,126,new,249,BSSC
2013,QO13,126,old,39,BSSC
2013,QO13,127,new,228,BSSC
2013,QO13,127,old,33,BSSC
2013,QO13,128,new,208,BSSC
2013,QO13,128,old,19,BSSC
2013,QO13,129,new,123,BSSC
2013,QO13,129,old,16,BSSC
2013,QO13,130,new,101,BSSC
2013,QO13,130,old,10,BSSC
2013,QO13,131,new,91,BSSC
2013,QO13,131,old,5,BSSC
2013,QO13,132,new,70,BSSC
2013,QO13,132,old,5,BSSC
2013,QO13,133,new,38,BSSC
2013,QO13,133,old,7,BSSC
2013,QO13,134,new,33,BSSC
2013,QO13,135,new,22,BSSC
2013,QO13,135,old,2,BSSC
2013,QO13,136,new,7,BSSC
2013,QO13,136,old,1,BSSC
2013,QO13,137,new,9,BSSC
2013,QO13,137,old,2,BSSC
2013,QO13,138,new,6,BSSC
2013,QO13,138,old,2,BSSC
2013,QO13,140,new,2,BSSC
2013,QO13,145,new,1,BSSC
2013,QT13,129,new,1,WBT
2013,QT13,133,new,1,WBT
2014,QO14,63,new,1,BSSC
2014,QO14,65,new,1,BSSC
2014,QO14,74,new,1,BSSC
2014,QO14,79,old,1,BSSC
2014,QO14,81,new,2,BSSC
2014,QO14,81,old,2,BSSC
2014,QO14,82,new,1,BSSC
2014,QO14,82,old,3,BSSC
2014,QO14,83,new,1,BSSC
2014,QO14,83,old,1,BSSC
2014,QO14,84,new,5,BSSC
2014,QO14,84,old,1,BSSC
2014,QO14,85,new,1,BSSC
2014,QO14,85,old,1,BSSC
2014,QO14,86,new,2,BSSC
2014,QO14,87,new,2,BSSC
2014,QO14,87,old,1,BSSC
2014,QO14,88,new,8,BSSC
2014,QO14,88,old,3,BSSC
2014,QO14,89,new,9,BSSC
2014,QO14,89,old,1,BSSC
2014,QO14,90,new,18,BSSC
2014,QO14,90,old,1,BSSC
2014,QO14,91,new,19,BSSC
2014,QO14,91,old,3,BSSC
2014,QO14,92,new,31,BSSC
2014,QO14,92,old,3,BSSC
2014,QO14,93,new,43,BSSC
2014,QO14,93,old,7,BSSC
2014,QO14,94,new,63,BSSC
2014,QO14,94,old,14,BSSC
2014,QO14,95,new,105,BSSC
2014,QO14,95,old,10,BSSC
2014,QO14,96,new,157,BSSC
2014,QO14,96,old,23,BSSC
2014,QO14,97,new,289,BSSC
2014,QO14,97,old,33,BSSC
2014,QO14,98,new,480,BSSC
2014,QO14,98,old,48,BSSC
2014,QO14,99,new,626,BSSC
2014,QO14,99,old,57,BSSC
2014,QO14,100,new,1120,BSSC
2014,QO14,100,old,122,BSSC
2014,QO14,101,new,1226,BSSC
2014,QO14,101,old,143,BSSC
2014,QO14,102,new,1861,BSSC
2014,QO14,102,old,166,BSSC
2014,QO14,103,new,2001,BSSC
2014,QO14,103,old,201,BSSC
2014,QO14,104,new,2246,BSSC
2014,QO14,104,old,213,BSSC
2014,QO14,105,new,2507,BSSC
2014,QO14,105,old,221,BSSC
2014,QO14,106,new,2308,BSSC
2014,QO14,106,old,223,BSSC
2014,QO14,107,new,2664,BSSC
2014,QO14,107,old,207,BSSC
2014,QO14,108,new,2562,BSSC
2014,QO14,108,old,235,BSSC
2014,QO14,109,new,2243,BSSC
2014,QO14,109,old,201,BSSC
2014,QO14,110,new,2385,BSSC
2014,QO14,110,old,208,BSSC
2014,QO14,111,new,2006,BSSC
2014,QO14,111,old,180,BSSC
2014,QO14,112,new,2041,BSSC
2014,QO14,112,old,180,BSSC
2014,QO14,113,new,1661,BSSC
2014,QO14,113,old,150,BSSC
2014,QO14,114,new,1445,BSSC
2014,QO14,114,old,133,BSSC
2014,QO14,115,new,1442,BSSC
2014,QO14,115,old,126,BSSC
2014,QO14,116,new,1071,BSSC
2014,QO14,116,old,90,BSSC
2014,QO14,117,new,1073,BSSC
2014,QO14,117,old,122,BSSC
2014,QO14,118,new,919,BSSC
2014,QO14,118,old,89,BSSC
2014,QO14,119,new,775,BSSC
2014,QO14,119,old,96,BSSC
2014,QO14,120,new,776,BSSC
2014,QO14,120,old,114,BSSC
2014,QO14,121,new,547,BSSC
2014,QO14,121,old,75,BSSC
2014,QO14,122,new,538,BSSC
2014,QO14,122,old,76,BSSC
2014,QO14,123,new,448,BSSC
2014,QO14,123,old,63,BSSC
2014,QO14,124,new,386,BSSC
2014,QO14,124,old,36,BSSC
2014,QO14,125,new,348,BSSC
2014,QO14,125,old,65,BSSC
2014,QO14,126,new,236,BSSC
2014,QO14,126,old,42,BSSC
2014,QO14,127,new,223,BSSC
2014,QO14,127,old,40,BSSC
2014,QO14,128,new,150,BSSC
2014,QO14,128,old,23,BSSC
2014,QO14,129,new,126,BSSC
2014,QO14,129,old,19,BSSC
2014,QO14,130,new,97,BSSC
2014,QO14,130,old,20,BSSC
2014,QO14,131,new,71,BSSC
2014,QO14,131,old,10,BSSC
2014,QO14,132,new,61,BSSC
2014,QO14,132,old,10,BSSC
2014,QO14,133,new,49,BSSC
2014,QO14,133,old,4,BSSC
2014,QO14,134,new,27,BSSC
2014,QO14,134,old,2,BSSC
2014,QO14,135,new,24,BSSC
2014,QO14,135,old,3,BSSC
2014,QO14,136,new,11,BSSC
2014,QO14,136,old,4,BSSC
2014,QO14,137,new,7,BSSC
2014,QO14,137,old,1,BSSC
2014,QO14,138,new,3,BSSC
2014,QO14,139,new,1,BSSC
2014,QO14,139,old,2,BSSC
2014,QO14,140,new,1,BSSC
2014,QO14,140,old,1,BSSC
2014,QO14,141,new,2,BSSC
2014,QO14,142,new,1,BSSC
2014,QO14,145,new,1,BSSC
2014,QO14,151,new,1,BSSC
2014,QT14,112,old,1,WBT
2014,QT14,117,new,3,WBT
2014,QT14,120,old,1,WBT
2014,QT14,121,new,1,WBT
2014,QT14,123,old,1,WBT
2014,QT14,124,new,3,WBT
2014,QT14,125,new,4,WBT
2014,QT14,126,new,2,WBT
2014,QT14,127,new,5,WBT
2014,QT14,128,new,2,WBT
2014,QT14,129,new,4,WBT
2014,QT14,130,new,2,WBT
2014,QT14,131,new,1,WBT
2014,QT14,132,new,3,WBT
2014,QT14,132,old,1,WBT
2014,QT14,134,new,1,WBT
2014,QT14,136,new,1,WBT
2014,QT14,137,new,1,WBT
2014,TT14,126,new,1,EBT
2014,TT14,128,new,1,EBT
2014,TT14,129,new,1,EBT
2014,TT14,130,new,1,EBT
2014,TT14,134,new,1,EBT
2014,TT14,135,new,1,EBT
2015,QO15,72,new,1,BSSC
2015,QO15,75,new,1,BSSC
2015,QO15,76,new,3,BSSC
2015,QO15,78,new,1,BSSC
2015,QO15,79,new,1,BSSC
2015,QO15,81,new,3,BSSC
2015,QO15,81,old,1,BSSC
2015,QO15,82,new,1,BSSC
2015,QO15,83,new,2,BSSC
2015,QO15,85,new,2,BSSC
2015,QO15,86,new,1,BSSC
2015,QO15,87,new,2,BSSC
2015,QO15,88,new,6,BSSC
2015,QO15,89,new,2,BSSC
2015,QO15,89,old,1,BSSC
2015,QO15,90,new,8,BSSC
2015,QO15,90,old,2,BSSC
2015,QO15,91,new,11,BSSC
2015,QO15,92,new,16,BSSC
2015,QO15,92,old,1,BSSC
2015,QO15,93,new,18,BSSC
2015,QO15,93,old,1,BSSC
2015,QO15,94,new,34,BSSC
2015,QO15,94,old,2,BSSC
2015,QO15,95,new,82,BSSC
2015,QO15,95,old,7,BSSC
2015,QO15,96,new,115,BSSC
2015,QO15,96,old,13,BSSC
2015,QO15,97,new,164,BSSC
2015,QO15,97,old,19,BSSC
2015,QO15,98,new,241,BSSC
2015,QO15,98,old,30,BSSC
2015,QO15,99,new,362,BSSC
2015,QO15,99,old,40,BSSC
2015,QO15,100,new,549,BSSC
2015,QO15,100,old,59,BSSC
2015,QO15,101,new,635,BSSC
2015,QO15,101,old,60,BSSC
2015,QO15,102,new,794,BSSC
2015,QO15,102,old,100,BSSC
2015,QO15,103,new,824,BSSC
2015,QO15,103,old,117,BSSC
2015,QO15,104,new,1042,BSSC
2015,QO15,104,old,142,BSSC
2015,QO15,105,new,1115,BSSC
2015,QO15,105,old,138,BSSC
2015,QO15,106,new,1038,BSSC
2015,QO15,106,old,136,BSSC
2015,QO15,107,new,995,BSSC
2015,QO15,107,old,166,BSSC
2015,QO15,108,new,1041,BSSC
2015,QO15,108,old,158,BSSC
2015,QO15,109,new,1065,BSSC
2015,QO15,109,old,159,BSSC
2015,QO15,110,new,1151,BSSC
2015,QO15,110,old,172,BSSC
2015,QO15,111,new,932,BSSC
2015,QO15,111,old,135,BSSC
2015,QO15,112,new,1033,BSSC
2015,QO15,112,old,142,BSSC
2015,QO15,113,new,896,BSSC
2015,QO15,113,old,103,BSSC
2015,QO15,114,new,995,BSSC
2015,QO15,114,old,107,BSSC
2015,QO15,115,new,939,BSSC
2015,QO15,115,old,99,BSSC
2015,QO15,116,new,923,BSSC
2015,QO15,116,old,76,BSSC
2015,QO15,117,new,947,BSSC
2015,QO15,117,old,78,BSSC
2015,QO15,118,new,901,BSSC
2015,QO15,118,old,74,BSSC
2015,QO15,119,new,888,BSSC
2015,QO15,119,old,65,BSSC
2015,QO15,120,new,977,BSSC
2015,QO15,120,old,61,BSSC
2015,QO15,121,new,818,BSSC
2015,QO15,121,old,45,BSSC
2015,QO15,122,new,864,BSSC
2015,QO15,122,old,43,BSSC
2015,QO15,123,new,728,BSSC
2015,QO15,123,old,49,BSSC
2015,QO15,124,new,794,BSSC
2015,QO15,124,old,34,BSSC
2015,QO15,125,new,716,BSSC
2015,QO15,125,old,34,BSSC
2015,QO15,126,new,560,BSSC
2015,QO15,126,old,32,BSSC
2015,QO15,127,new,569,BSSC
2015,QO15,127,old,30,BSSC
2015,QO15,128,new,418,BSSC
2015,QO15,128,old,22,BSSC
2015,QO15,129,new,338,BSSC
2015,QO15,129,old,16,BSSC
2015,QO15,130,new,263,BSSC
2015,QO15,130,old,12,BSSC
2015,QO15,131,new,185,BSSC
2015,QO15,131,old,7,BSSC
2015,QO15,132,new,147,BSSC
2015,QO15,132,old,3,BSSC
2015,QO15,133,new,105,BSSC
2015,QO15,133,old,5,BSSC
2015,QO15,134,new,81,BSSC
2015,QO15,134,old,1,BSSC
2015,QO15,135,new,65,BSSC
2015,QO15,135,old,3,BSSC
2015,QO15,136,new,47,BSSC
2015,QO15,137,new,30,BSSC
2015,QO15,137,old,2,BSSC
2015,QO15,138,new,16,BSSC
2015,QO15,139,new,11,BSSC
2015,QO15,140,new,14,BSSC
2015,QO15,140,old,1,BSSC
2015,QO15,141,new,6,BSSC
2015,QO15,142,new,3,BSSC
2015,QO15,143,new,4,BSSC
2015,QO15,144,new,2,BSSC
2015,QO15,144,old,1,BSSC
2015,QO15,145,new,2,BSSC
2015,QO15,147,new,1,BSSC
2015,QO16,94,new,2,BSSC
2015,QO16,98,new,5,BSSC
2015,QO16,100,new,2,BSSC
2015,QO16,101,new,3,BSSC
2015,QO16,102,new,1,BSSC
2015,QO16,103,new,2,BSSC
2015,QO16,104,new,8,BSSC
2015,QO16,104,old,1,BSSC
2015,QO16,105,new,7,BSSC
2015,QO16,107,new,4,BSSC
2015,QO16,108,new,8,BSSC
2015,QO16,109,new,4,BSSC
2015,QO16,110,new,7,BSSC
2015,QO16,111,new,4,BSSC
2015,QO16,112,new,5,BSSC
2015,QO16,113,new,8,BSSC
2015,QO16,114,new,4,BSSC
2015,QO16,115,new,5,BSSC
2015,QO16,116,new,6,BSSC
2015,QO16,117,new,3,BSSC
2015,QO16,118,new,4,BSSC
2015,QO16,120,new,1,BSSC
2015,QO16,121,new,1,BSSC
2015,QO16,122,new,1,BSSC
2015,QO16,127,new,3,BSSC
2015,QO16,128,new,1,BSSC
2015,QT15,98,old,1,WBT
2015,QT15,106,new,1,WBT
2015,QT15,107,new,1,WBT
2015,QT15,109,new,5,WBT
2015,QT15,110,new,1,WBT
2015,QT15,111,new,1,WBT
2015,QT15,112,new,1,WBT
2015,QT15,113,new,1,WBT
2015,QT15,115,new,2,WBT
2015,QT15,117,new,4,WBT
2015,QT15,118,new,6,WBT
2015,QT15,119,new,1,WBT
2015,QT15,119,old,2,WBT
2015,QT15,120,new,5,WBT
2015,QT15,121,new,2,WBT
2015,QT15,122,new,4,WBT
2015,QT15,122,old,1,WBT
2015,QT15,123,new,3,WBT
2015,QT15,123,old,3,WBT
2015,QT15,124,new,11,WBT
2015,QT15,124,old,1,WBT
2015,QT15,125,new,5,WBT
2015,QT15,125,old,1,WBT
2015,QT15,126,new,12,WBT
2015,QT15,127,new,6,WBT
2015,QT15,128,new,11,WBT
2015,QT15,129,new,16,WBT
2015,QT15,130,new,8,WBT
2015,QT15,130,old,1,WBT
2015,QT15,131,new,6,WBT
2015,QT15,132,new,2,WBT
2015,QT15,133,new,5,WBT
2015,QT15,134,new,3,WBT
2015,QT15,135,new,2,WBT
2015,QT15,136,new,3,WBT
2015,QT15,138,new,2,WBT
2015,QT15,138,old,2,WBT
2015,QT15,139,new,3,WBT
2015,QT15,139,old,2,WBT
2015,QT15,140,new,4,WBT
2015,QT15,140,old,1,WBT
2015,QT15,141,new,5,WBT
2015,QT15,142,new,1,WBT
2015,QT15,142,old,2,WBT
2015,QT15,143,new,3,WBT
2015,QT15,144,new,1,WBT
2015,QT15,145,old,2,WBT
2015,QT15,146,new,1,WBT
2015,QT15,146,old,2,WBT
2015,QT15,147,new,1,WBT
2015,QT15,148,old,1,WBT
2015,QT15,149,new,1,WBT
2015,QT15,149,old,2,WBT
2015,QT15,150,old,2,WBT
2015,QT15,151,new,1,WBT
2015,QT15,155,new,1,WBT
2015,QT15,156,new,3,WBT
2015,QT15,159,new,1,WBT
2015,QT15,162,new,1,WBT
2015,QT15,164,new,1,WBT
2015,QT15,166,new,1,WBT
2015,QT15,168,new,1,WBT
2015,QT15,172,new,1,WBT
2015,TT15,86,new,1,EBT
2015,TT15,115,new,1,EBT
2015,TT15,119,new,1,EBT
2015,TT15,121,new,1,EBT
2015,TT15,125,new,1,EBT
2015,TT15,127,new,2,EBT
2015,TT15,128,new,1,EBT
2015,TT15,128,old,1,EBT
2015,TT15,130,new,1,EBT
2015,TT15,133,new,2,EBT
2015,TT15,133,old,1,EBT
2015,TT15,134,new,1,EBT
2015,TT15,135,new,1,EBT
2016,QO16,71,new,1,BSSC
2016,QO16,74,new,1,BSSC
2016,QO16,75,new,1,BSSC
2016,QO16,77,new,1,BSSC
2016,QO16,79,new,1,BSSC
2016,QO16,83,new,2,BSSC
2016,QO16,84,new,1,BSSC
2016,QO16,85,new,1,BSSC
2016,QO16,86,new,2,BSSC
2016,QO16,86,old,1,BSSC
2016,QO16,87,new,1,BSSC
2016,QO16,88,new,3,BSSC
2016,QO16,89,new,3,BSSC
2016,QO16,89,old,1,BSSC
2016,QO16,90,new,8,BSSC
2016,QO16,91,new,8,BSSC
2016,QO16,92,new,13,BSSC
2016,QO16,93,new,7,BSSC
2016,QO16,93,old,1,BSSC
2016,QO16,94,new,26,BSSC
2016,QO16,94,old,4,BSSC
2016,QO16,95,new,55,BSSC
2016,QO16,95,old,2,BSSC
2016,QO16,96,new,62,BSSC
2016,QO16,96,old,7,BSSC
2016,QO16,97,new,113,BSSC
2016,QO16,97,old,12,BSSC
2016,QO16,98,new,173,BSSC
2016,QO16,98,old,21,BSSC
2016,QO16,99,new,231,BSSC
2016,QO16,99,old,32,BSSC
2016,QO16,100,new,354,BSSC
2016,QO16,100,old,52,BSSC
2016,QO16,101,new,428,BSSC
2016,QO16,101,old,69,BSSC
2016,QO16,102,new,606,BSSC
2016,QO16,102,old,69,BSSC
2016,QO16,103,new,687,BSSC
2016,QO16,103,old,85,BSSC
2016,QO16,104,new,723,BSSC
2016,QO16,104,old,109,BSSC
2016,QO16,105,new,803,BSSC
2016,QO16,105,old,135,BSSC
2016,QO16,106,new,806,BSSC
2016,QO16,106,old,123,BSSC
2016,QO16,107,new,797,BSSC
2016,QO16,107,old,121,BSSC
2016,QO16,108,new,822,BSSC
2016,QO16,108,old,96,BSSC
2016,QO16,109,new,784,BSSC
2016,QO16,109,old,131,BSSC
2016,QO16,110,new,810,BSSC
2016,QO16,110,old,133,BSSC
2016,QO16,111,new,718,BSSC
2016,QO16,111,old,120,BSSC
2016,QO16,112,new,633,BSSC
2016,QO16,112,old,123,BSSC
2016,QO16,113,new,635,BSSC
2016,QO16,113,old,99,BSSC
2016,QO16,114,new,616,BSSC
2016,QO16,114,old,104,BSSC
2016,QO16,115,new,661,BSSC
2016,QO16,115,old,105,BSSC
2016,QO16,116,new,595,BSSC
2016,QO16,116,old,89,BSSC
2016,QO16,117,new,528,BSSC
2016,QO16,117,old,102,BSSC
2016,QO16,118,new,532,BSSC
2016,QO16,118,old,88,BSSC
2016,QO16,119,new,506,BSSC
2016,QO16,119,old,91,BSSC
2016,QO16,120,new,524,BSSC
2016,QO16,120,old,123,BSSC
2016,QO16,121,new,431,BSSC
2016,QO16,121,old,116,BSSC
2016,QO16,122,new,460,BSSC
2016,QO16,122,old,113,BSSC
2016,QO16,123,new,388,BSSC
2016,QO16,123,old,72,BSSC
2016,QO16,124,new,357,BSSC
2016,QO16,124,old,81,BSSC
2016,QO16,125,new,312,BSSC
2016,QO16,125,old,67,BSSC
2016,QO16,126,new,254,BSSC
2016,QO16,126,old,72,BSSC
2016,QO16,127,new,167,BSSC
2016,QO16,127,old,62,BSSC
2016,QO16,128,new,173,BSSC
2016,QO16,128,old,45,BSSC
2016,QO16,129,new,146,BSSC
2016,QO16,129,old,31,BSSC
2016,QO16,130,new,86,BSSC
2016,QO16,130,old,31,BSSC
2016,QO16,131,new,77,BSSC
2016,QO16,131,old,19,BSSC
2016,QO16,132,new,64,BSSC
2016,QO16,132,old,20,BSSC
2016,QO16,133,new,39,BSSC
2016,QO16,133,old,8,BSSC
2016,QO16,134,new,34,BSSC
2016,QO16,134,old,9,BSSC
2016,QO16,135,new,34,BSSC
2016,QO16,135,old,4,BSSC
2016,QO16,136,new,25,BSSC
2016,QO16,136,old,6,BSSC
2016,QO16,137,new,10,BSSC
2016,QO16,137,old,5,BSSC
2016,QO16,138,new,4,BSSC
2016,QO16,139,new,7,BSSC
2016,QO16,139,old,1,BSSC
2016,QO16,140,new,3,BSSC
2016,QO16,141,new,4,BSSC
2016,QO16,142,new,1,BSSC
2016,QO16,147,new,1,BSSC
2016,QO16,148,new,1,BSSC
2017,QO17,67,new,1,BSSC
2017,QO17,69,new,1,BSSC
2017,QO17,75,new,2,BSSC
2017,QO17,77,new,2,BSSC
2017,QO17,80,new,1,BSSC
2017,QO17,83,new,2,BSSC
2017,QO17,84,old,1,BSSC
2017,QO17,85,new,1,BSSC
2017,QO17,86,new,1,BSSC
2017,QO17,87,new,2,BSSC
2017,QO17,88,new,2,BSSC
2017,QO17,89,new,2,BSSC
2017,QO17,90,new,4,BSSC
2017,QO17,91,new,10,BSSC
2017,QO17,91,old,1,BSSC
2017,QO17,92,new,8,BSSC
2017,QO17,92,old,1,BSSC
2017,QO17,93,new,15,BSSC
2017,QO17,93,old,1,BSSC
2017,QO17,94,new,38,BSSC
2017,QO17,94,old,1,BSSC
2017,QO17,95,new,47,BSSC
2017,QO17,95,old,5,BSSC
2017,QO17,96,new,87,BSSC
2017,QO17,96,old,8,BSSC
2017,QO17,97,new,148,BSSC
2017,QO17,97,old,16,BSSC
2017,QO17,98,new,219,BSSC
2017,QO17,98,old,20,BSSC
2017,QO17,99,new,376,BSSC
2017,QO17,99,old,31,BSSC
2017,QO17,100,new,493,BSSC
2017,QO17,100,old,54,BSSC
2017,QO17,101,new,672,BSSC
2017,QO17,101,old,63,BSSC
2017,QO17,102,new,708,BSSC
2017,QO17,102,old,84,BSSC
2017,QO17,103,new,773,BSSC
2017,QO17,103,old,79,BSSC
2017,QO17,104,new,833,BSSC
2017,QO17,104,old,81,BSSC
2017,QO17,105,new,874,BSSC
2017,QO17,105,old,83,BSSC
2017,QO17,106,new,783,BSSC
2017,QO17,106,old,86,BSSC
2017,QO17,107,new,788,BSSC
2017,QO17,107,old,81,BSSC
2017,QO17,108,new,732,BSSC
2017,QO17,108,old,88,BSSC
2017,QO17,109,new,705,BSSC
2017,QO17,109,old,75,BSSC
2017,QO17,110,new,698,BSSC
2017,QO17,110,old,78,BSSC
2017,QO17,111,new,611,BSSC
2017,QO17,111,old,74,BSSC
2017,QO17,112,new,579,BSSC
2017,QO17,112,old,57,BSSC
2017,QO17,113,new,457,BSSC
2017,QO17,113,old,57,BSSC
2017,QO17,114,new,452,BSSC
2017,QO17,114,old,55,BSSC
2017,QO17,115,new,424,BSSC
2017,QO17,115,old,45,BSSC
2017,QO17,116,new,317,BSSC
2017,QO17,116,old,50,BSSC
2017,QO17,117,new,304,BSSC
2017,QO17,117,old,39,BSSC
2017,QO17,118,new,264,BSSC
2017,QO17,118,old,37,BSSC
2017,QO17,119,new,232,BSSC
2017,QO17,119,old,40,BSSC
2017,QO17,120,new,180,BSSC
2017,QO17,120,old,54,BSSC
2017,QO17,121,new,150,BSSC
2017,QO17,121,old,38,BSSC
2017,QO17,122,new,105,BSSC
2017,QO17,122,old,27,BSSC
2017,QO17,123,new,96,BSSC
2017,QO17,123,old,31,BSSC
2017,QO17,124,new,75,BSSC
2017,QO17,124,old,26,BSSC
2017,QO17,125,new,72,BSSC
2017,QO17,125,old,20,BSSC
2017,QO17,126,new,35,BSSC
2017,QO17,126,old,16,BSSC
2017,QO17,127,new,31,BSSC
2017,QO17,127,old,15,BSSC
2017,QO17,128,new,30,BSSC
2017,QO17,128,old,14,BSSC
2017,QO17,129,new,21,BSSC
2017,QO17,129,old,7,BSSC
2017,QO17,130,new,15,BSSC
2017,QO17,130,old,2,BSSC
2017,QO17,131,new,6,BSSC
2017,QO17,131,old,5,BSSC
2017,QO17,132,new,11,BSSC
2017,QO17,132,old,1,BSSC
2017,QO17,133,new,5,BSSC
2017,QO17,133,old,1,BSSC
2017,QO17,134,new,1,BSSC
2017,QO17,134,old,3,BSSC
2017,QO17,135,new,4,BSSC
2017,QO17,137,new,2,BSSC
2017,QO17,138,new,1,BSSC
2017,QO17,141,new,1,BSSC
2017,QO18,59,old,1,BSSC
2017,QO18,95,new,1,BSSC
2017,QO18,96,new,3,BSSC
2017,QO18,96,old,1,BSSC
2017,QO18,97,new,1,BSSC
2017,QO18,98,new,1,BSSC
2017,QO18,98,old,1,BSSC
2017,QO18,99,new,2,BSSC
2017,QO18,99,old,1,BSSC
2017,QO18,100,new,7,BSSC
2017,QO18,101,new,12,BSSC
2017,QO18,101,old,2,BSSC
2017,QO18,102,new,6,BSSC
