"model","parameter","class","n_optima","min","max","range","share_pct"
"26_gmacs_update_newmat_plus_group","Logit_rec_prop_est_2017","sex allocation",40,-3.0558522,-2.58176427,0.47408793,0.740293147253974
"26_gmacs_update_newmat_plus_group","Initial_logN_for_sex_male_mature_immature_newshell_class_5","male",40,12.85760174,13.33051066,0.47290892,0.738452111091032
"26_gmacs_update_newmat_plus_group","Rec_dev_est_1982","shared (recruitment devs)",40,0.21443551,0.68634412,0.47190861,0.736890116804172
"26_gmacs_update_newmat_plus_group","Rec_dev_est_1992","shared (recruitment devs)",40,-0.46863851,-0.04146212,0.42717639,0.667040298169352
"26_gmacs_update_newmat_plus_group","Logit_rec_prop_est_1984","sex allocation",40,0.01944757,0.42570218,0.40625461,0.634370724906107
"26_gmacs_update_newmat_plus_group","M_male_mature_block_group_1_block_1","male",40,0.33360892,0.73218294,0.39857402,0.622377405135516
"26_gmacs_update_newmat_plus_group","Rec_dev_est_1986","shared (recruitment devs)",40,0.64449018,1.03756749,0.39307731,0.613794236301325
"26_gmacs_update_newmat_plus_group","Rec_dev_est_1991","shared (recruitment devs)",40,0.86889172,1.26173394,0.39284222,0.613427140864012
"26_gmacs_update_newmat_plus_group","Logit_rec_prop_est_1995","sex allocation",40,-1.29537409,-0.94302008,0.35235401,0.550204387212427
"26_gmacs_update_newmat_plus_group","Initial_logN_for_sex_male_mature_immature_newshell_class_4","male",40,13.33628431,13.68380091,0.3475166,0.542650722065421
"26_gmacs_update_newmat_plus_group","Rec_dev_est_1985","shared (recruitment devs)",40,1.60119335,1.94243618,0.34124283,0.532854166100691
"26_gmacs_update_newmat_plus_group","Logit_rec_prop_est_2005","sex allocation",40,-0.91300059,-0.58312961,0.32987098,0.515096906120248
"26_gmacs_update_newmat_plus_group","Sel_NMFS_Trawl_1982_female_base_class_2","female",40,-5.50246743,-5.18547959,0.31698784,0.494979751361397
"26_gmacs_update_newmat_plus_group","Initial_logN_for_sex_male_mature_immature_newshell_class_3","male",40,13.0984291,13.39298034,0.294551239999999,0.459944771188669
"26_gmacs_update_newmat_plus_group","Rec_dev_est_1989","shared (recruitment devs)",40,-0.79030901,-0.50558259,0.28472642,0.444603214361852
