Season,Stat Week,Stat Area,Processors,Number of Vessels,Whole Weight (sum),Number Of Crab,Effort (sum),CPUE
2016/17,5,705600,2,1.00,0.00,0.00,112.00,0.00
2016/17,5,705630,2,1.00,0.00,0.00,5.00,0.00
2016/17,5,715630,3,2.00,11304.00,8970.00,99.00,90.61
2016/17,5,715700,3,2.00,17519.00,13953.00,91.00,153.33
2016/17,5,725630,1,1.00,12610.00,10008.00,106.00,94.42
2016/17,5,725700,7,16.00,609006.00,493585.00,4252.00,116.08
2016/17,5,725730,8,14.00,356782.00,283288.00,2616.00,108.29
2016/17,5,725800,3,1.00,205.00,155.00,50.00,3.10
2016/17,5,725830,1,1.00,2011.00,1636.00,47.00,34.81
2016/17,5,735630,2,1.00,0.00,0.00,3.00,0.00
2016/17,5,735700,5,7.00,66214.00,52652.00,702.00,75.00
2016/17,5,735730,7,7.00,132948.00,106942.00,1041.00,102.73
2016/17,5,735800,6,8.00,97805.00,78207.00,1016.00,76.98
2016/17,5,735830,2,2.00,5212.00,3616.00,167.00,21.65
2016/17,5,745730,2,1.00,61.00,38.00,9.00,4.22
2016/17,5,745800,6,7.00,48821.00,37418.00,534.00,70.07
2016/17,5,745830,2,1.00,2745.00,1961.00,26.00,75.42
2016/17,5,755830,1,1.00,40861.00,30723.00,382.00,80.43
2016/17,5,765930,3,1.00,989.00,744.00,29.00,25.66
2016/17,5,775930,3,1.00,2226.00,1674.00,31.00,54.00
2016/17,5,785930,3,1.00,195263.00,146812.00,391.00,375.48
2016/17,6,665530,2,3.00,158398.00,97975.00,893.00,109.71
2016/17,6,665600,2,2.00,96152.00,60115.00,651.00,92.34
2016/17,6,675530,3,2.00,32256.00,22981.00,312.00,73.66
2016/17,6,675600,3,3.00,187018.00,136141.00,1207.00,112.79
2016/17,6,675630,1,1.00,1980.00,1293.00,24.00,53.88
2016/17,6,685600,4,2.00,130550.00,90523.00,957.00,94.59
2016/17,6,685630,3,1.00,57940.00,44137.00,272.00,162.27
2016/17,6,715700,4,4.00,169993.00,140960.00,828.00,170.24
2016/17,6,715730,2,1.00,2464.00,2053.00,21.00,97.76
2016/17,6,725700,6,10.00,248139.00,200243.00,1704.00,117.51
2016/17,6,725730,6,8.00,88396.00,71527.00,731.00,97.85
2016/17,6,735700,5,7.00,92159.00,73101.00,840.00,87.03
2016/17,6,735730,4,5.00,196748.00,162896.00,1494.00,109.03
2016/17,6,735800,2,1.00,3855.00,3352.00,24.00,139.67
2016/17,6,745800,2,1.00,37252.00,32393.00,138.00,234.73
2016/17,6,745830,4,3.00,111393.00,93904.00,573.00,163.88
2016/17,6,745900,2,2.00,1360.00,1096.00,51.00,21.49
2016/17,6,755830,2,2.00,201649.00,151952.00,1347.00,112.81
2016/17,6,755900,2,2.00,129967.00,104808.00,416.00,251.94
2016/17,6,755930,1,1.00,57527.00,46393.00,208.00,223.04
2016/17,7,665500,1,1.00,3110.00,1908.00,8.00,238.50
2016/17,7,665530,4,3.00,151525.00,94078.00,653.00,144.07
2016/17,7,665600,4,3.00,30142.00,18889.00,223.00,84.70
2016/17,7,665630,1,1.00,3844.00,2358.00,25.00,94.32
2016/17,7,675600,6,6.00,164953.00,118471.00,1210.00,97.91
2016/17,7,675630,4,3.00,63896.00,44813.00,462.00,97.00
2016/17,7,685600,6,5.00,134369.00,93361.00,716.00,130.39
2016/17,7,685630,6,5.00,236840.00,163706.00,1867.00,87.68
2016/17,7,715630,2,2.00,5143.00,4053.00,21.00,193.00
2016/17,7,715700,8,6.00,111224.00,91502.00,766.00,119.45
2016/17,7,715730,4,2.00,3731.00,3028.00,19.00,159.37
2016/17,7,725600,2,2.00,2181.00,1718.00,13.00,132.15
2016/17,7,725630,1,2.00,145102.00,114280.00,740.00,154.43
2016/17,7,725700,8,9.00,403335.00,336167.00,3088.00,108.86
2016/17,7,725730,7,6.00,93796.00,80193.00,755.00,106.22
2016/17,7,735700,4,3.00,27780.00,20525.00,223.00,92.04
2016/17,7,735730,4,3.00,29691.00,24546.00,227.00,108.13
2016/17,7,735830,1,1.00,,,20.00,
2016/17,7,745830,4,4.00,463948.00,368906.00,2568.00,143.65
2016/17,7,745900,1,1.00,,,1.00,
2016/17,7,755830,1,1.00,71224.00,53551.00,581.00,92.17
2016/17,7,755900,1,1.00,109888.00,90073.00,486.00,185.34
2016/17,7,755930,1,1.00,40644.00,33314.00,268.00,124.31
2016/17,7,785930,1,2.00,398666.00,304553.00,825.00,369.16
2016/17,7,795930,1,1.00,,,20.00,
2016/17,8,665500,1,1.00,1779.00,1280.00,10.00,128.00
2016/17,8,665530,4,3.00,100758.00,64538.00,499.00,129.33
2016/17,8,665600,5,5.00,267371.00,179403.00,1612.00,111.29
2016/17,8,665630,3,1.00,1643.00,1095.00,7.00,156.43
2016/17,8,665700,3,1.00,1606.00,1072.00,13.00,82.46
2016/17,8,675530,5,2.00,84066.00,56419.00,540.00,104.48
2016/17,8,675600,6,5.00,274531.00,199221.00,2164.00,92.06
2016/17,8,675630,1,1.00,1779.00,1280.00,20.00,64.00
2016/17,8,685600,3,2.00,54534.00,35605.00,369.00,96.49
2016/17,8,685630,4,4.00,242211.00,168696.00,1505.00,112.09
2016/17,8,715600,2,1.00,,,2.00,
2016/17,8,715630,4,4.00,98141.00,81417.00,798.00,102.03
2016/17,8,715700,4,4.00,360484.00,296886.00,2384.00,124.53
2016/17,8,715730,2,1.00,1876.00,1551.00,25.00,62.04
2016/17,8,725630,3,3.00,64062.00,54596.00,338.00,161.53
2016/17,8,725700,5,6.00,233694.00,196614.00,1523.00,129.10
2016/17,8,725730,1,1.00,4996.00,4235.00,40.00,105.88
2016/17,8,735700,1,1.00,,,8.00,
2016/17,8,745830,1,1.00,34567.00,26387.00,494.00,53.41
2016/17,8,745900,1,1.00,4968.00,3974.00,42.00,94.62
2016/17,8,745930,1,1.00,126.00,101.00,3.00,33.67
2016/17,8,755830,1,1.00,151.00,115.00,2.00,57.50
2016/17,8,755900,1,1.00,46727.00,37382.00,260.00,143.78
2016/17,8,755930,1,1.00,2896.00,2317.00,12.00,193.08
2016/17,8,775930,1,1.00,253.00,203.00,46.00,4.41
2016/17,8,785930,1,1.00,5732.00,4585.00,13.00,352.69
2016/17,9,665530,3,2.00,17516.00,11121.00,89.00,124.96
2016/17,9,665600,3,2.00,51093.00,32487.00,721.00,45.06
2016/17,9,665630,2,1.00,831.00,525.00,7.00,75.00
2016/17,9,675530,4,4.00,43503.00,29570.00,237.00,124.77
2016/17,9,675600,5,6.00,198723.00,139857.00,1728.00,80.94
2016/17,9,675630,3,3.00,108865.00,80466.00,655.00,122.85
2016/17,9,685600,1,1.00,7711.00,5842.00,39.00,149.79
2016/17,9,685630,3,3.00,134370.00,100626.00,855.00,117.69
2016/17,10,685600,1,1.00,33949.00,24780.00,120.00,206.50
2016/17,10,715630,6,5.00,263455.00,210395.00,1402.00,150.07
2016/17,10,715700,3,2.00,13582.00,11280.00,139.00,81.15
2016/17,10,725600,2,1.00,1422.00,1228.00,6.00,204.67
2016/17,10,725630,4,2.00,110339.00,94630.00,574.00,164.86
2016/17,10,725700,4,2.00,17652.00,14670.00,116.00,126.47
2016/17,10,725730,2,1.00,1077.00,929.00,5.00,185.80
2016/17,11,665530,2,2.00,41621.00,26890.00,157.00,171.27
2016/17,11,665600,2,1.00,68.00,47.00,10.00,4.70
2016/17,11,675530,2,2.00,25688.00,16534.00,206.00,80.26
2016/17,11,675600,3,3.00,176914.00,116311.00,1039.00,111.95
2016/17,11,675630,3,3.00,73591.00,47955.00,520.00,92.22
2016/17,11,685600,1,1.00,4749.00,3084.00,36.00,85.67
2016/17,11,685630,3,4.00,200876.00,139502.00,1074.00,129.89
2016/17,11,715700,2,1.00,25835.00,21530.00,285.00,75.54
2016/17,11,725630,2,1.00,261226.00,217688.00,1333.00,163.31
2016/17,12,685630,1,1.00,29337.00,20807.00,172.00,120.97
2016/17,13,675600,1,1.00,2455.00,1573.00,33.00,47.67
2016/17,13,675630,1,1.00,1894.00,1214.00,13.00,93.38
2016/17,13,685630,1,1.00,2665.00,1709.00,19.00,89.95
2016/17,14,675530,1,1.00,31896.00,21697.00,405.00,53.57
2016/17,14,675630,1,1.00,7974.00,5425.00,67.00,80.97
2016/17,14,685530,1,1.00,12323.00,8384.00,102.00,82.20
2016/17,14,685600,1,1.00,1450.00,986.00,70.00,14.09
2016/17,14,685630,1,1.00,18848.00,12822.00,255.00,50.28
2016/17,16,675600,1,1.00,2104.00,1384.00,31.00,44.65
2016/17,16,675630,1,1.00,18236.00,11998.00,101.00,118.79
2016/17,16,685630,1,1.00,14729.00,9690.00,169.00,57.34
2016/17,42,635600,1,1.00,5.00,4.00,397.00,0.01
2017/18,1,715700,1,1.00,3405.00,2838.00,41.00,69.22
2017/18,1,725700,4,3.00,118452.00,98851.00,555.00,178.11
2017/18,1,725730,5,3.00,211484.00,183540.00,1022.00,179.59
2017/18,1,735730,7,5.00,156466.00,127110.00,969.00,131.18
2017/18,1,735800,7,6.00,902024.00,711656.00,3581.00,198.73
2017/18,1,735830,7,6.00,102082.00,80432.00,414.00,194.28
2017/18,1,735900,1,1.00,200.00,153.00,13.00,11.77
2017/18,1,745800,7,6.00,133998.00,107402.00,557.00,192.82
2017/18,1,745830,5,4.00,515590.00,401511.00,1254.00,320.18
2017/18,1,745900,1,1.00,335.00,255.00,14.00,18.21
2017/18,1,745930,2,1.00,1142.00,900.00,45.00,20.00
2017/18,1,746000,1,1.00,6.00,5.00,2.00,2.50
2017/18,1,755930,2,1.00,1359.00,1070.00,21.00,50.95
2017/18,1,756000,2,1.00,39.00,32.00,8.00,4.00
2017/18,1,765900,3,1.00,0.00,0.00,84.00,0.00
2017/18,1,765930,4,2.00,324.00,256.00,6.00,42.67
2017/18,1,766030,2,1.00,26.00,21.00,5.00,4.20
2017/18,1,776000,3,1.00,0.00,0.00,13.00,0.00
2017/18,1,776030,5,2.00,68.00,54.00,74.00,0.73
2017/18,1,785930,1,1.00,0.00,0.00,55.00,0.00
2017/18,1,786030,5,2.00,237.00,187.00,28.00,6.68
2017/18,2,655500,3,2.00,1419.00,1028.00,104.00,9.88
2017/18,2,655530,3,2.00,1942.00,1407.00,96.00,14.66
2017/18,2,665430,1,1.00,0.00,0.00,3.00,0.00
2017/18,2,665500,3,2.00,365.00,265.00,17.00,15.59
2017/18,2,665530,5,3.00,14020.00,10362.00,290.00,35.73
2017/18,2,665600,2,1.00,1015.00,735.00,19.00,38.68
2017/18,2,665630,2,1.00,196.00,142.00,3.00,47.33
2017/18,2,675530,5,3.00,32151.00,25331.00,406.00,62.39
2017/18,2,675600,5,3.00,175882.00,143804.00,1629.00,88.28
2017/18,2,685530,1,1.00,3476.00,2896.00,72.00,40.22
2017/18,2,685600,4,3.00,17431.00,12793.00,159.00,80.46
2017/18,2,685630,3,2.00,13050.00,9647.00,244.00,39.54
2017/18,2,715630,4,3.00,72887.00,58168.00,437.00,133.11
2017/18,2,725630,4,3.00,98789.00,79276.00,579.00,136.92
2017/18,2,725700,2,4.00,148539.00,127148.00,678.00,187.53
2017/18,2,725730,2,4.00,346334.00,297951.00,1511.00,197.19
2017/18,2,735730,3,3.00,166583.00,141551.00,695.00,203.67
2017/18,2,735800,1,1.00,50979.00,38620.00,370.00,104.38
2017/18,2,745800,1,1.00,5098.00,3862.00,89.00,43.39
2017/18,2,755930,2,1.00,405613.00,316886.00,1073.00,295.33
2017/18,2,756000,2,1.00,64.00,50.00,10.00,5.00
2017/18,2,765930,2,1.00,831.00,648.00,15.00,43.20
2017/18,2,775930,2,1.00,103.00,80.00,10.00,8.00
2017/18,2,776000,2,1.00,155.00,122.00,11.00,11.09
2017/18,3,655500,1,1.00,837.00,495.00,25.00,19.80
2017/18,3,655530,1,1.00,8368.00,4952.00,116.00,42.69
2017/18,3,655600,1,1.00,1004.00,594.00,21.00,28.29
2017/18,3,665430,1,1.00,0.00,0.00,2.00,0.00
2017/18,3,665530,2,2.00,1850.00,1130.00,125.00,9.04
2017/18,3,665600,1,1.00,335.00,198.00,22.00,9.00
2017/18,3,675530,3,3.00,6971.00,5481.00,135.00,40.60
2017/18,3,675600,2,2.00,757.00,606.00,30.00,20.20
2017/18,3,685530,1,1.00,4184.00,2476.00,149.00,16.62
2017/18,3,685600,4,3.00,205344.00,172144.00,1230.00,139.95
2017/18,3,685630,4,2.00,124561.00,102141.00,468.00,218.25
2017/18,3,705600,1,1.00,0.00,0.00,10.00,0.00
2017/18,3,715600,3,1.00,0.00,0.00,32.00,0.00
2017/18,3,715630,4,3.00,190107.00,166551.00,1165.00,142.96
2017/18,3,715700,2,2.00,12187.00,10979.00,106.00,103.58
2017/18,3,725600,2,1.00,108750.00,99771.00,415.00,240.41
2017/18,3,725630,5,4.00,201779.00,173415.00,912.00,190.15
2017/18,3,725700,4,5.00,153349.00,130180.00,872.00,149.29
2017/18,3,725730,4,7.00,364551.00,308547.00,1813.00,170.19
2017/18,3,735700,3,3.00,25622.00,21591.00,132.00,163.57
2017/18,3,735730,4,4.00,431933.00,363668.00,1674.00,217.24
2017/18,3,735800,3,3.00,79258.00,60871.00,594.00,102.48
2017/18,3,735830,3,3.00,73894.00,57840.00,325.00,177.97
2017/18,3,745800,3,3.00,32298.00,25052.00,239.00,104.82
2017/18,3,745830,3,3.00,191348.00,152877.00,765.00,199.84
2017/18,4,665600,2,1.00,580.00,503.00,110.00,4.57
2017/18,4,675600,1,1.00,1947.00,1621.00,27.00,60.04
2017/18,4,675630,1,1.00,343.00,286.00,4.00,71.50
2017/18,4,685600,2,2.00,7660.00,6383.00,82.00,77.84
2017/18,4,685630,2,2.00,100574.00,80054.00,609.00,131.45
2017/18,4,695600,1,1.00,0.00,0.00,10.00,0.00
2017/18,4,715630,4,3.00,18396.00,16131.00,105.00,153.63
2017/18,4,715700,2,2.00,3138.00,2623.00,33.00,79.48
2017/18,4,725630,4,6.00,418082.00,360842.00,3496.00,103.22
2017/18,4,725700,6,12.00,225345.00,192096.00,2082.00,92.27
2017/18,4,725730,6,11.00,632318.00,535710.00,4526.00,118.36
2017/18,4,735700,5,6.00,164731.00,134945.00,1158.00,116.53
2017/18,4,735730,6,7.00,110320.00,93141.00,787.00,118.35
2017/18,4,735800,3,2.00,42603.00,35471.00,280.00,126.68
2017/18,4,735830,3,3.00,111041.00,88561.00,505.00,175.37
2017/18,4,745700,2,1.00,3297.00,2681.00,41.00,65.39
2017/18,4,745730,2,1.00,55.00,45.00,9.00,5.00
2017/18,4,745800,4,3.00,37700.00,30064.00,172.00,174.79
2017/18,4,745830,5,5.00,273791.00,218529.00,1791.00,122.02
2017/18,4,755830,1,1.00,5875.00,4896.00,40.00,122.40
2017/18,4,755930,2,2.00,508901.00,389941.00,1244.00,313.46
2017/18,5,675600,4,3.00,129056.00,101462.00,800.00,126.83
2017/18,5,675630,2,1.00,579.00,452.00,17.00,26.59
2017/18,5,685600,7,6.00,234066.00,196538.00,1760.00,111.67
2017/18,5,685630,4,3.00,14402.00,11562.00,192.00,60.22
2017/18,5,695600,1,1.00,0.00,0.00,10.00,0.00
2017/18,5,715630,8,7.00,445226.00,403016.00,3675.00,109.66
2017/18,5,715700,3,3.00,16440.00,14210.00,131.00,108.47
2017/18,5,715730,2,1.00,3444.00,2969.00,13.00,228.38
2017/18,5,725600,1,1.00,2764.00,2468.00,26.00,94.92
2017/18,5,725630,9,10.00,354922.00,322297.00,3436.00,93.80
2017/18,5,725700,6,11.00,474048.00,414129.00,3382.00,122.45
2017/18,5,725730,4,7.00,168244.00,146699.00,1184.00,123.90
2017/18,5,735630,1,1.00,0.00,0.00,9.00,0.00
2017/18,5,735700,3,4.00,105855.00,89139.00,735.00,121.28
2017/18,5,735730,3,3.00,117633.00,99171.00,713.00,139.09
2017/18,5,735800,4,2.00,15430.00,12402.00,143.00,86.73
2017/18,5,735830,4,2.00,37977.00,29968.00,266.00,112.66
2017/18,5,745800,3,1.00,2669.00,2101.00,41.00,51.24
2017/18,5,745830,5,4.00,223791.00,176323.00,983.00,179.37
2017/18,5,745900,2,1.00,65.00,48.00,18.00,2.67
2017/18,5,745930,2,1.00,502.00,370.00,4.00,92.50
2017/18,5,755830,2,1.00,383.00,281.00,19.00,14.79
2017/18,5,755900,2,1.00,7672.00,5642.00,72.00,78.36
2017/18,5,755930,3,3.00,499283.00,379103.00,1518.00,249.74
2017/18,5,765830,2,1.00,482.00,354.00,60.00,5.90
2017/18,5,765900,2,1.00,86.00,63.00,36.00,1.75
2017/18,6,675530,2,2.00,23340.00,20357.00,660.00,30.84
2017/18,6,675600,2,2.00,23559.00,19209.00,247.00,77.77
2017/18,6,685530,1,1.00,5917.00,4659.00,79.00,58.97
2017/18,6,685600,3,3.00,87398.00,69501.00,757.00,91.81
2017/18,6,685630,3,2.00,71300.00,57682.00,392.00,147.15
2017/18,6,705600,1,1.00,33.00,28.00,8.00,3.50
2017/18,6,705630,2,1.00,20.00,17.00,32.00,0.53
2017/18,6,715600,2,1.00,4079.00,3428.00,45.00,76.18
2017/18,6,715630,7,10.00,267586.00,222278.00,2581.00,86.12
2017/18,6,715700,5,5.00,17063.00,14500.00,155.00,93.55
2017/18,6,725630,5,7.00,121884.00,107343.00,1251.00,85.81
2017/18,6,725700,7,13.00,591834.00,506463.00,4839.00,104.66
2017/18,6,725730,4,6.00,302965.00,260949.00,1936.00,134.79
2017/18,6,735700,1,1.00,567.00,488.00,19.00,25.68
2017/18,6,745900,3,1.00,1338.00,1060.00,20.00,53.00
2017/18,6,745930,5,2.00,88682.00,71167.00,281.00,253.26
2017/18,6,755900,3,1.00,1132.00,898.00,12.00,74.83
2017/18,6,755930,6,4.00,560018.00,456526.00,2009.00,227.24
2017/18,7,675600,2,2.00,62783.00,47932.00,354.00,135.40
2017/18,7,685600,2,2.00,65354.00,54988.00,358.00,153.60
2017/18,7,685630,1,1.00,3423.00,2901.00,56.00,51.80
2017/18,7,715630,6,7.00,175840.00,151793.00,1965.00,77.25
2017/18,7,715700,2,2.00,5115.00,4505.00,49.00,91.94
2017/18,7,715730,2,1.00,1233.00,1110.00,17.00,65.29
2017/18,7,725600,1,1.00,4144.00,3572.00,45.00,79.38
2017/18,7,725630,6,4.00,81090.00,73836.00,718.00,102.84
2017/18,7,725700,7,6.00,134936.00,117355.00,1530.00,76.70
2017/18,7,725730,4,5.00,54568.00,47681.00,525.00,90.82
2017/18,7,735700,5,3.00,14854.00,12839.00,206.00,62.33
2017/18,7,735730,2,2.00,2115.00,1855.00,27.00,68.70
2017/18,7,735800,1,1.00,43302.00,35204.00,432.00,81.49
2017/18,7,735830,1,1.00,4385.00,3565.00,44.00,81.02
2017/18,7,745830,1,1.00,7126.00,5794.00,69.00,83.97
2017/18,7,745900,1,1.00,105.00,81.00,5.00,16.20
2017/18,7,745930,3,2.00,161607.00,132097.00,469.00,281.66
2017/18,7,755630,2,1.00,861.00,696.00,2.00,348.00
2017/18,7,755700,2,1.00,1721.00,1390.00,4.00,347.50
2017/18,7,755730,2,1.00,1721.00,1390.00,4.00,347.50
2017/18,7,755800,2,1.00,861.00,696.00,2.00,348.00
2017/18,7,755830,2,1.00,1721.00,1390.00,4.00,347.50
2017/18,7,755900,3,2.00,4063.00,3192.00,74.00,43.14
2017/18,7,755930,6,3.00,469912.00,372684.00,1788.00,208.44
2017/18,8,675600,2,3.00,64201.00,48530.00,346.00,140.26
2017/18,8,685600,2,3.00,81122.00,64251.00,585.00,109.83
2017/18,8,685630,2,2.00,146.00,117.00,38.00,3.08
2017/18,8,705600,3,2.00,14.00,13.00,81.00,0.16
2017/18,8,705630,3,2.00,9.00,9.00,38.00,0.24
2017/18,8,715600,1,1.00,36.00,33.00,5.00,6.60
2017/18,8,715630,6,7.00,231226.00,208703.00,3210.00,65.02
2017/18,8,715700,4,3.00,51439.00,46251.00,608.00,76.07
2017/18,8,715730,3,2.00,3707.00,3347.00,31.00,107.97
2017/18,8,725700,6,6.00,69764.00,63462.00,693.00,91.58
2017/18,8,725730,5,5.00,247141.00,223176.00,2372.00,94.09
2017/18,8,735700,2,2.00,25535.00,23218.00,388.00,59.84
2017/18,8,745900,3,2.00,40402.00,33679.00,110.00,306.17
2017/18,8,745930,3,2.00,131425.00,107448.00,396.00,271.33
2017/18,8,755930,2,2.00,159320.00,131403.00,647.00,203.10
2017/18,9,675530,2,2.00,590.00,441.00,117.00,3.77
2017/18,9,675600,2,4.00,194488.00,148004.00,1227.00,120.62
2017/18,9,685600,2,2.00,143707.00,112426.00,740.00,151.93
2017/18,9,685630,1,1.00,33247.00,26178.00,199.00,131.55
2017/18,9,695600,1,1.00,0.00,0.00,23.00,0.00
2017/18,9,705530,1,1.00,0.00,0.00,30.00,0.00
2017/18,9,705600,1,1.00,126.00,110.00,177.00,0.62
2017/18,9,705630,1,1.00,0.00,0.00,27.00,0.00
2017/18,9,715630,3,3.00,39503.00,35068.00,783.00,44.79
2017/18,9,715700,2,1.00,2939.00,2697.00,29.00,93.00
2017/18,9,725630,1,1.00,5010.00,4356.00,38.00,114.63
2017/18,9,725700,5,3.00,108615.00,98849.00,952.00,103.83
2017/18,9,725730,5,4.00,154805.00,136700.00,1252.00,109.19
2017/18,9,735700,2,2.00,54009.00,47551.00,393.00,120.99
2017/18,9,745700,1,1.00,51904.00,45932.00,363.00,126.53
2017/18,9,745900,5,5.00,166076.00,130853.00,424.00,308.62
2017/18,9,745930,6,7.00,500687.00,397272.00,1584.00,250.80
2017/18,9,755900,2,2.00,17699.00,13765.00,32.00,430.16
2017/18,9,755930,7,7.00,326523.00,258154.00,1136.00,227.25
2017/18,10,675600,1,1.00,19190.00,12966.00,349.00,37.15
2017/18,10,685600,1,1.00,7838.00,5296.00,145.00,36.52
2017/18,11,675530,1,1.00,624.00,471.00,2.00,235.50
2017/18,11,675600,2,2.00,22335.00,18761.00,146.00,128.50
2017/18,11,675900,1,1.00,3743.00,2836.00,23.00,123.30
2017/18,11,685600,1,1.00,23707.00,17960.00,99.00,181.41
2017/18,11,685630,1,1.00,25578.00,19378.00,77.00,251.66
2017/18,11,715630,3,3.00,89409.00,80017.00,1136.00,70.44
2017/18,11,725700,2,2.00,30908.00,26887.00,244.00,110.19
2017/18,11,725730,3,3.00,82181.00,72860.00,655.00,111.24
2017/18,11,735730,1,1.00,1602.00,1282.00,6.00,213.67
2017/18,11,735900,1,1.00,82079.00,64629.00,153.00,422.41
2017/18,11,745900,2,3.00,138349.00,109775.00,698.00,157.27
2017/18,11,745930,2,3.00,82682.00,65687.00,456.00,144.05
2017/18,11,755930,1,2.00,140832.00,112405.00,737.00,152.52
2017/18,12,675600,1,1.00,4287.00,3697.00,24.00,154.04
2017/18,12,685600,1,1.00,3628.00,3127.00,26.00,120.27
2017/18,12,715630,1,1.00,25065.00,21607.00,186.00,116.17
2017/18,12,715700,1,1.00,13222.00,11399.00,600.00,19.00
2017/18,12,725730,2,2.00,12573.00,11020.00,271.00,40.66
2017/18,12,745900,1,1.00,70927.00,54982.00,147.00,374.03
2017/18,12,745930,1,1.00,3733.00,2894.00,8.00,361.75
2017/18,13,715630,1,1.00,3506.00,2760.00,48.00,57.50
2017/18,13,725730,1,1.00,23359.00,21603.00,192.00,112.52
2017/18,13,755930,1,2.00,61825.00,48550.00,465.00,104.41
2017/18,14,725630,1,1.00,3874.00,3339.00,30.00,111.30
2017/18,14,725700,2,2.00,20220.00,17431.00,207.00,84.21
2017/18,14,725730,2,2.00,16036.00,13824.00,203.00,68.10
2017/18,14,735800,1,1.00,0.00,0.00,53.00,0.00
2017/18,14,745900,1,1.00,9893.00,8528.00,78.00,109.33
2017/18,14,745930,1,1.00,13754.00,11857.00,90.00,131.74
2017/18,42,715700,1,1.00,68.00,66.00,292.00,0.23
2017/18,43,715700,1,1.00,6.00,5.00,339.00,0.01
2017/18,45,715600,1,1.00,0.00,0.00,14.00,0.00
2017/18,45,715630,1,1.00,6.00,5.00,355.00,0.01
2017/18,45,715700,1,1.00,12.00,9.00,618.00,0.01
2017/18,53,725700,1,1.00,82389.00,66443.00,582.00,114.16
2017/18,53,725730,1,1.00,21901.00,17662.00,124.00,142.44
2018/19,1,675530,1,1.00,45.00,40.00,19.00,2.11
2018/19,1,675600,1,1.00,6021.00,5424.00,60.00,90.40
2018/19,1,685530,1,1.00,45.00,40.00,10.00,4.00
2018/19,1,685600,1,1.00,13872.00,12498.00,117.00,106.82
2018/19,1,715600,1,1.00,11592.00,11364.00,35.00,324.69
2018/19,1,715630,2,2.00,35788.00,32148.00,328.00,98.01
2018/19,1,715700,2,3.00,6273.00,5514.00,595.00,9.27
2018/19,1,715730,2,3.00,18711.00,16300.00,1369.00,11.91
2018/19,1,725630,2,2.00,28636.00,27920.00,274.00,101.90
2018/19,1,725700,2,2.00,15281.00,13711.00,151.00,90.80
2018/19,1,725730,3,2.00,7956.00,6239.00,153.00,40.78
2018/19,1,735730,2,1.00,175.00,131.00,12.00,10.92
2018/19,1,745900,2,1.00,1533.00,1146.00,27.00,42.44
2018/19,1,745930,2,1.00,152604.00,113884.00,290.00,392.70
2018/19,1,755930,2,1.00,13295.00,9920.00,28.00,354.29
2018/19,2,675600,3,2.00,42603.00,40012.00,216.00,185.24
2018/19,2,685600,3,2.00,219520.00,203507.00,824.00,246.97
2018/19,2,685630,3,2.00,59818.00,54220.00,372.00,145.75
2018/19,2,705630,1,1.00,40.00,36.00,18.00,2.00
2018/19,2,715630,2,2.00,4267.00,3932.00,116.00,33.90
2018/19,2,715700,5,9.00,277074.00,255424.00,1665.00,153.41
2018/19,2,715730,4,7.00,161708.00,143822.00,1286.00,111.84
2018/19,2,715800,2,2.00,3029.00,2735.00,23.00,118.91
2018/19,2,725700,4,8.00,201439.00,184040.00,1370.00,134.34
2018/19,2,725730,4,7.00,65985.00,60470.00,625.00,96.75
2018/19,2,725800,3,2.00,2607.00,2112.00,27.00,78.22
2018/19,2,725830,1,1.00,736.00,670.00,7.00,95.71
2018/19,2,735730,2,1.00,2540.00,1939.00,200.00,9.70
2018/19,2,735800,4,3.00,607.00,471.00,213.00,2.21
2018/19,2,735900,3,1.00,0.00,0.00,40.00,0.00
2018/19,2,745800,4,3.00,9135.00,6767.00,69.00,98.07
2018/19,2,745900,3,1.00,28272.00,20943.00,95.00,220.45
2018/19,2,745930,4,2.00,292495.00,219645.00,512.00,428.99
2018/19,2,755900,2,1.00,0.00,0.00,2.00,0.00
2018/19,2,755930,4,3.00,243360.00,183645.00,553.00,332.09
2018/19,2,756000,2,1.00,44678.00,33593.00,88.00,381.74
2018/19,2,765930,2,1.00,3437.00,2584.00,20.00,129.20
2018/19,2,766000,2,1.00,58425.00,43929.00,118.00,372.28
2018/19,2,775930,2,1.00,213080.00,160212.00,407.00,393.64
2018/19,3,675530,1,1.00,1524.00,1423.00,7.00,203.29
2018/19,3,675600,2,2.00,166797.00,155886.00,874.00,178.36
2018/19,3,675630,1,1.00,1524.00,1425.00,18.00,79.17
2018/19,3,685600,2,3.00,76854.00,71456.00,411.00,173.86
2018/19,3,685630,2,2.00,178107.00,157518.00,1006.00,156.58
2018/19,3,715630,3,2.00,37129.00,29854.00,244.00,122.35
2018/19,3,715700,4,11.00,389015.00,350286.00,1970.00,177.81
2018/19,3,715730,1,1.00,4718.00,4175.00,56.00,74.55
2018/19,3,715800,1,1.00,9436.00,8351.00,49.00,170.43
2018/19,3,725700,3,8.00,268476.00,246317.00,1400.00,175.94
2018/19,3,725730,1,2.00,9679.00,7705.00,279.00,27.62
2018/19,3,725800,1,2.00,8322.00,7295.00,84.00,86.85
2018/19,3,745830,2,1.00,5651.00,4381.00,8.00,547.63
2018/19,3,745900,5,4.00,66538.00,50552.00,170.00,297.36
2018/19,3,745930,5,4.00,341343.00,262649.00,595.00,441.43
